area_id
1374
3
113
107
1
1
11
25
3
47
2077
4
1
1
19
49
1
11
77
1586
23
88
24
78
11
1586
2
1
56
90
1586
53
1
11
99
1
1586
1586
1586
1586
1
1
2
1586
1
2
212
11
1374
104
14
1
2
76
66
1
1374
96
104
1
11
2014
130
2
22
67
53
2
1
104
1
2
3
67
19
71
112
1
1
1
53
12
1374
66
1586
1
1
66
113
1586
2
1
1
130
3
1
1
2
1586
1
1
95
41
77
2019
1586
1
11
1
1
2
11
130
1
3
43
2
1
1444
53
2088
1
95
1
12
1
1
1374
4
1586
131
1586
66
1586
3
96
1
79
1586
1686
2
95
1586
88
1
3
66
1
1586
1
2
3
41
1586
47
2
4
1586
1586
2
1
1
1924
54
2
2
1586
1586
2
95
1
1586
32
1
1
71
2
83
17
11
56
2708
66
95
4
1
3
2
95
1
1586
49
2
1586
2
1586
1
2
104
1
104
78
1586
102
2
32
4
1
2
22
2014
1
3
1
2
68
99
2
1586
1498
11
3
1
2041
1586
1
130
113
2
1
2
11
66
1586
1
112
2
1586
2
2061
1586
47
1641
1
99
1586
1586
104
54
11
1586
63
113
1586
1586
2
2
2
2
1
11
2
2
53
1586
51
79
1586
1586
35
53
1
2035
1
2
1586
1586
2
1
76
2
1586
56
1586
1
1586
2
72
11
95
1
1
4
1
1586
17
1
1
17
104
1586
1
1
1
1
113
1440
1586
1
26
2
83
1586
66
2
2077
1586
1691
1586
2
95
53
77
2
1586
2025
3
2
130
95
2
104
1
113
12
2
1
68
1586
1586
2
47
1
11
1586
2014
212
98
83
4
99
1586
54
90
1
1586
1
54
68
1399
1
2
26
2
2
41
2
130
3
22
2
2
1
2
11
1
72
3
1586
2
66
1
1586
66
1
78
66
2
1586
3
2
1586
2
2
1
25
66
1
88
53
11
1586
1374
26
1
2
113
1
14
2014
1
54
11
54
130
2
1498
1
1
2
2
2
2
113
1586
2
2
1
1
1586
1586
2
1586
66
11
2074
23
2
3
76
99
2
95
2
11
130
1586
3
112
83
104
79
2
95
1586
1586
1586
78
1374
66
1641
1
1586
2064
99
2090
72
1
2
2
1
1
2
2
113
11
90
131
104
66
1586
3
35
1
1
1586
77
19
76
212
1
2
2014
2
112
104
1586
24
130
3
112
1586
1
1
99
78
2
1
11
113
1641
1586
19
1
2064
32
1220
26
1586
1586
1586
2
112
35
1586
4
67
66
1
63
113
78
104
1586
2020
11
11
1586
113
104
76
67
2
104
1586
99
1
95
26
2077
2
1
2
130
61
1
2
2
1586
1586
98
53
1
130
54
1586
1
11
1
2
2
1
1
1586
3
1
3
113
1
1
1586
130
1
1
53
1
1586
1586
1
1586
2
78
1
2073
113
1586
1
1979
2
92
76
92
1
113
1
1586
1586
53
1586
11
12
1
1
26
1586
113
68
17
1
102
1586
53
95
112
1
113
54
71
1586
2
2
1
10
1586
4
26
11
130
1586
2
1
1
2
11
113
88
2
17
10
66
1381
1586
41
2074
1
1424
83
35
66
1
23
32
80
26
104
11
1
104
112
1
1
1
104
1374
66
47
1641
47
1
1399
2
1586
212
1
1586
1
2025
77
1381
35
237
1
2
130
1
1374
2
2090
104
53
96
2
76
1
53
1586
95
2
1
2
99
1
1
2
1
1586
98
92
11
66
130
90
1
47
130
66
104
104
1
1
2
1627
1550
1
104
22
1
3
1
1641
1586
1586
1586
15
1
2
1
19
11
2
11
2
2
112
43
1586
2
112
1586
2
2
2
104
77
72
1
1
113
1
99
1
2025
11
1
1
78
43
1
53
2
1586
66
1
2014
26
1
2
67
1
26
113
1
1
4
68
84
2
71
1415
113
1586
1
2
113
1586
1691
96
112
2
2
1
1586
1586
2
2
1586
1
1
2
66
1586
2
54
112
19
19
53
1
1
1641
96
1586
2
2
1
1
1
1
24
1586
2
1586
1586
113
2
25
84
1
2
130
26
1586
102
113
1
78
95
2
72
1
1444
66
53
54
2
1
2
95
104
2
53
58
2
1586
68
95
77
70
1
2
47
1
130
2
130
26
1
96
1586
99
1
1586
1
1
2
1
1
26
130
1
24
72
71
113
69
2
4
43
1347
17
130
83
1586
1017
1
130
95
1
1586
1
78
63
113
1
1586
1586
1586
92
95
2
1
1
113
1374
1586
1586
1586
2
1
41
130
1
22
1
1654
17
1
2014
23
66
1
1
1586
107
1
11
3
2
2014
1
1
1374
1
113
2
1
35
11
1586
2
113
1
1586
1
1586
53
1
2090
87
1
2
1586
1586
68
99
113
2
2
3
1
2
2
77
3
77
11
104
1
3
96
67
1
83
1
1444
1586
11
66
2014
1586
77
10
2090
1
11
130
1586
78
2
1586
1
104
1
301
1586
1586
1
3
96
1
75
1
2
90
1498
1
1
1
2
53
2
1
1
2088
1
1586
1
56
1586
1586
1586
1586
1
68
54
53
2
1586
1
99
1
1586
2
1586
1586
88
1586
1
1
1642
1
1586
104
1
1
1586
84
2
112
53
3
1586
22
1586
19
1
113
83
95
1
10
1586
1586
54
89
1586
1
53
113
1533
1586
1586
1586
2
1
53
104
78
23
99
58
11
2
1
77
1641
1
22
1
67
47
20
68
130
26
1
1
95
1
1586
58
1
95
2
54
1
11
1
2
1
53
1
1
1
67
113
1
53
41
1
66
99
1
84
2
1586
1586
96
66
2
2
1586
26
1
1753
83
1
130
1
130
112
3
17
1
32
54
1
69
67
1928
78
104
130
1
112
4
104
17
90
2
72
1586
2
1
1586
113
54
84
1
1586
1
1
66
1
17
24
1
11
1374
66
47
1
2028
76
2
76
1
22
66
1586
2
113
1641
1
95
26
1586
2
88
61
2
72
88
1
2
1498
1586
1586
88
77
1
77
88
2
131
112
76
1586
2
84
1
3
1444
2
1
26
1
104
1
19
1
131
1
58
1
2
1586
1586
2
1
1586
3
1586
2
2
1374
88
1
78
11
90
1
2
43
1
2
80
26
1586
1586
113
1
17
11
2
1
1
1641
35
76
1
1586
54
1
1586
47
24
1
2
1
1586
1
95
47
1586
1
2
112
113
1
2
1586
66
2
83
104
11
1
1
2
2077
11
2
67
47
2
2
11
1
67
1240
1691
95
77
2014
24
1
104
1586
1
17
54
95
1240
11
1586
3
2
1
1
49
53
1
2014
2
2
1586
2020
1586
2
3
2
1586
237
1586
1
1586
1586
99
1586
95
2
66
1
3
26
67
1
11
53
1586
24
1
1753
113
2
1533
1
104
1586
2
17
1
1
2
1
1586
1
1586
1
130
43
1586
1586
1
77
1
54
1
66
112
4
2
2
17
1
130
1586
2
2
1
2025
2
2
1
1641
113
1
1
58
90
104
104
11
24
61
1586
1
104
1
3
104
112
2
2
130
1586
12
1586
1586
1859
1
98
1586
2
2
1
3
99
2
3
2
2
1586
1
11
1586
1492
96
1
1641
2
1586
1586
1586
49
1
1586
237
2
1586
1586
95
104
2028
2
113
1586
1586
1586
2019
2014
66
1586
99
66
130
11
2
3
1
1
1
112
11
130
11
1
12
70
2065
113
1
1
35
2
2090
2
88
104
3
2
1
99
1
1
2
22
1
1
43
24
2
1586
212
2
2
2
66
2
1
2025
2
1586
66
54
1
1586
2014
35
1
25
2
84
2014
1
104
26
47
3
56
1400
1
1586
2
78
1
2
2
1586
1
11
88
2
77
102
1
1
69
113
24
2
1
1
1586
66
130
92
104
66
1586
26
1586
1586
2
1
1
2
90
104
1
2
11
2064
2
1
1586
2
95
1586
1
95
68
1586
1586
1
2
26
2
1
1
99
53
1586
1
2
1586
130
1
11
104
1
1
90
1
1
1586
54
2
1381
78
2
1998
1586
99
26
1586
11
90
104
66
113
2
1586
2
130
2014
3
66
17
95
130
1
130
2
113
26
54
112
130
99
1
77
17
1240
1442
130
66
113
1
113
88
1586
54
66
96
1586
11
35
3
2
1586
98
3
1
88
1
2
1586
77
1586
88
53
2
95
1
2
113
2
2
26
1586
1586
1
1586
66
66
96
1
1586
1586
2
1586
1
2
88
76
72
1
1
99
1
95
47
1
1586
1
3
54
1
2014
1586
1498
1
113
2
1586
1374
1
1
113
3
2
66
1
84
1
99
84
212
1586
1586
113
4
53
102
2
1
3
26
32
102
2
77
1586
2
1
2
113
2
66
1
1586
83
11
1
11
2
95
2
3
2
104
1586
53
1586
1586
66
113
1
88
11
1586
83
2
2
130
1
2
77
104
24
1586
1424
99
1
47
1
237
53
1586
1
11
4
1
131
53
35
1
104
1
2
2
130
2
112
66
2014
1586
113
95
25
113
1691
2
2014
53
1
1
1
41
1
2028
1
2
1
130
1
104
47
1
1
1586
2
84
1498
1586
1586
92
1
79
1
95
66
63
2065
1586
67
2
2
130
1550
26
1586
77
83
1
1
1586
3
2
1
2014
113
104
69
2
1586
1586
1586
19
2
1
2
1
17
1
1
1586
26
4
1586
41
1586
1
1
4
113
35
1
11
92
2
92
113
99
113
1586
88
11
1586
2014
2
88
1586
4
113
1
2
1586
2028
17
66
113
1374
2
53
1
95
2
1586
1641
1
2
2
1
53
2
35
2
1
104
10
66
1
1
1586
2019
2
1586
2025
2064
1
237
113
11
113
2065
26
99
2
1586
53
1
61
1
1586
99
1
1586
2
1
1586
1
112
1442
54
2
35
104
113
1
11
53
1586
78
102
1
11
43
2
2
237
1586
1586
32
1586
1
26
1
47
66
1
1586
113
3
1
1
2
1
130
95
1586
99
1
1
1586
1586
67
2
130
131
1
1
2
130
1586
1
66
113
2
66
113
1586
2
1
113
11
26
1240
4
1
2
113
113
41
1
26
47
95
3
130
5411
53
53
1586
66
1586
2
2
104
2
54
2014
11
1586
2
2
77
102
1586
1586
84
1
1
1586
47
54
98
11
70
70
1
1
102
10
1
113
1438
17
1586
104
1
92
2
2
2074
1
2
68
69
66
1
130
1586
1586
11
2
11
2
24
2
58
1586
25
1
2
2077
26
29
1
66
1586
1374
90
53
2
1444
1
112
1
53
1
1586
1586
1
130
32
11
66
2
1586
1
1
1
2
2
1586
2
2
95
1586
104
11
1586
2
2
20
113
2
66
1586
12
1
1
2
1586
1586
1586
1
66
11
2019
1
1
95
1
53
11
2
1586
1
1
99
130
11
112
1
11
2088
66
83
26
1
4
77
53
1586
1296
1586
104
11
113
2088
95
1586
53
90
1586
1586
1
4
95
1
78
54
4
112
53
26
66
2
1586
1586
1
102
1
17
77
2
11
1586
1
113
96
95
26
1691
1
1179
76
2
1374
1586
1586
11
90
1
112
77
99
11
2
1586
78
1586
96
1871
2074
1586
1586
79
1
1
1442
72
1586
2
66
2
96
1
1
92
68
2
95
1586
1586
41
1586
2
2088
2
113
1586
1586
113
1220
1
1586
1586
1442
2
1
1
10
19
1586
11
1
112
1
104
102
76
11
104
95
1586
2
1586
22
1586
1586
1
1586
1
1
1
104
1586
2
84
1
3
95
1
54
1
2
1586
47
95
1
20
2
2
14
1
130
113
104
2
1586
102
1
1
112
1530
95
11
2
1586
11
41
49
90
130
1
66
1
1586
2
2
3
1586
99
1586
1
2
1586
2
1
2
1586
72
66
102
2
88
2
22
2
77
2
113
1586
112
130
2
2
2
1586
130
2
24
2
1586
1586
1586
2074
95
2
1586
1
24
1586
1
1586
2
113
2088
1691
1586
1
1
1
68
90
130
23
1586
1
22
102
2
1
66
2
78
1586
112
77
1586
1
113
11
2
1586
22
102
2
83
102
66
88
2
2
2
98
66
2
32
1691
1586
2
102
95
1
1586
1
1
47
104
1586
68
1
1586
2
68
11
78
2014
2
99
88
95
2
1
1586
98
76
11
1
88
53
1586
2
2
1
26
104
3
1
84
113
1
1
1586
1
99
107
1
11
1586
53
2
2
1
11
1586
35
72
113
3
1
17
95
53
2
1586
1498
1
53
1
112
17
78
88
1586
53
1586
1641
1586
1399
1
1
130
53
1586
1586
1
26
1
66
99
2090
1
66
1586
1918
1586
1586
2
35
99
1
2014
1586
1
113
104
66
1586
1586
113
1586
104
95
2
54
1
17
1586
1
102
130
1
1586
1
1586
212
1586
1
2
1
1586
2
1586
95
77
1
2
1
1
1586
53
1
66
1586
1
2
66
22
1
1586
1
3
1641
1586
1
2034
2
1
66
66
83
237
1586
1586
1586
4
1586
99
1
106
1586
2
130
32
41
1586
66
2
1586
1586
1
113
72
2090
77
1
2
104
1586
53
1586
66
10
3
2
1586
2
1
4
2
1
84
26
1
1
32
1550
88
2
90
66
32
2
11
1
1586
1424
104
11
1586
1
1586
1
2
1586
1
1586
2
66
1586
54
76
2
22
1
1586
1586
66
53
1586
2
1641
43
1586
54
95
1
1586
1
2
2
1586
66
1586
1
1586
35
90
11
1
104
2
1586
4
113
66
1374
2
1
1
2
70
24
1
2
75
112
77
95
1
2
1
78
2
113
1530
66
1498
2
113
113
11
11
1586
1586
113
1
95
1586
2
79
1
17
1586
2
11
2
99
1
11
1586
2
1
2
1586
67
2064
2
78
41
72
11
24
66
11
1641
113
1691
1586
2
2
2
54
2
1586
1
104
90
102
2
2
14
2
11
1586
1
26
1
1374
25
2014
68
1
2
25
1586
102
2
1
1586
2064
1375
47
1586
1
1374
2
77
26
1
130
1586
112
1
2
1586
77
1
11
1291
2
66
1498
2
2
78
1586
23
3
1
113
112
66
1
130
2
1
54
2
1
1586
1586
2014
2
26
1586
2
1586
53
53
2
2
2
2
1
1928
2
1586
1
113
2
66
1
2
1586
1
1641
2
95
130
1
11
17
1
99
113
2
1
2
68
1641
1374
1
1
1
4
1
1586
212
1586
2
1586
2
2
26
1586
1
90
102
2
3
2
2
19
53
1586
71
1
112
1586
1
1586
113
113
11
11
1
2
102
247
1586
1586
2
22
53
1586
2
5430
2
1
1
1
212
1
10
2
130
1
41
43
2
88
113
2
2
76
1
53
3
1
1586
35
1
1
1
104
1
1
3
11
99
3
95
1
1586
113
24
2
1077
1
1
4
113
113
54
2
1586
1586
1
130
92
95
68
11
1
2
3
1
1
84
41
1
5411
1240
32
104
83
24
2
1586
1
1
2
2
2
1586
2
12
1
66
2
1
2014
1586
47
88
15
2
1586
1
99
90
11
1586
53
1586
11
2077
1
11
2025
1586
11
113
1
2
113
77
95
1
2014
2
3
1
67
66
4
11
1586
104
1
66
1
95
1533
1586
1
104
11
95
2014
1
1
1586
26
58
95
102
11
88
1586
1
1
130
66
2
104
11
1586
2
1364
1586
1
11
1586
2
2
19
112
71
53
19
3
1
2014
35
113
1
2
104
54
2019
1
1
53
2
26
2
1
113
66
102
11
1
1240
2
11
99
88
113
19
1
61
1
1240
1
2
1
1753
92
24
1
1220
84
1
2
2
1
11
1586
1
2
66
1
1
99
1586
26
2
1586
11
113
113
11
1586
26
1586
2025
2041
1424
1
2
11
1586
1825
2
1586
1586
113
23
1691
2
11
2
2014
1
1586
1586
11
1586
77
53
1817
3
1586
77
66
104
1205
1586
1
67
1586
1
77
1586
2
22
1
92
1586
1586
1586
83
2
49
112
26
1
1586
112
84
95
1586
113
26
1
2
54
1586
2
1
1
2
41
1
1
1586
1
130
1
1
99
1
1
1
2
212
2
53
2
1641
1
35
95
99
1381
53
1641
41
98
53
1
1
1586
72
2
1399
2
1
92
1586
1586
54
2
2
1586
1586
1
1586
131
2
11
2
1
1
1
35
1
1586
1586
1
1
2
3
1
2
130
2
2
247
3
4
237
1415
1586
104
1
11
4
1
47
2
11
2064
4
2
66
112
2
102
1
1
1586
95
1
2
2
17
1
2014
1
1586
1586
2064
1
1
25
66
92
1586
67
1586
1586
1
1586
2
2074
2
1
1
2
1586
1
1
10
4
2
47
66
104
1
112
104
1
1
83
2
1
11
1
66
2
66
2
1586
3
2
78
1
2089
1586
77
1
2
1586
2
2
2
77
2
2
1
113
112
25
92
2
2
35
77
1
43
2
26
66
4
11
1586
1586
1
2
11
88
76
1586
1586
11
1586
1586
1
1
11
53
2
68
3
2
2
1586
54
53
1586
2
1
17
130
78
54
2
1
1
2
64
2014
2088
53
1
104
1
1586
88
11
11
130
1586
104
1
2
1641
2
1
1374
64
1
1
1
1753
1
3
1
68
1
1
1
1
1586
26
2
2064
2
1641
53
1586
1586
24
2
53
58
1240
1
54
1454
66
1586
2
90
1586
11
1586
1586
2
1
1
2041
1
113
11
2
1
2
41
1
1
4
104
88
90
1924
78
1586
41
1586
99
113
41
1
24
1586
113
2
130
23
95
95
1586
2
22
1586
17
2
99
1
1586
2
66
4
95
32
102
1
24
1586
1
1
1
95
1
1375
1586
1586
2014
1586
1586
22
11
104
1
113
77
1
1586
3
1
1586
95
2
70
54
1
2
2014
1586
102
1586
77
1586
11
12
78
1586
212
1586
1
26
1
1
2
3
66
1
1
95
2
1
47
130
112
19
66
3
1
1
1586
1
1586
2
2064
1586
1586
131
2
1
1
1586
1
67
2
2014
113
1
68
1
1
53
26
2
95
1586
77
1586
2
11
2
1
104
1
106
1586
1
2
1
4
2092
1586
1
1
1586
63
23
22
237
1586
72
2064
2
1
41
3
1586
2
130
47
66
1
1586
66
17
78
1
88
1
1586
2
1
1
113
1586
1
2
1
10
1586
47
2
95
102
92
76
25
2
2
1
1586
2
130
2
130
53
1
2
2
1586
1586
78
2
26
72
2
1
3
1586
2
1
95
2041
2
1
66
112
98
2014
2
1
52
1586
1
1
17
2
78
1586
2090
2
83
2
2
22
95
1586
78
1586
113
2
1
2
80
1
11
23
69
130
2014
49
113
1
1
26
78
95
2
1641
1
1
66
1586
1586
24
1
1
1586
95
47
1586
1
1
2
53
2
96
4
1586
70
11
24
1586
1642
1
67
66
1
1
26
1
2033
78
71
2
130
1
53
3
53
1
1586
1586
1
68
1
2
1
1586
1
1
1
1
1
1
130
19
112
1
77
1
112
1
66
1
1
99
1586
102
53
1400
66
95
1
88
72
83
1586
95
1586
66
76
90
1586
2094
2
2
1586
1
1586
1
237
113
1
47
84
113
1
1586
1
1
1
66
54
130
88
1586
2
54
35
66
1
1364
2
2
1586
1586
1586
1
2
11
1586
1586
2
1
68
25
1
1
2
66
3
2
2
1586
53
1586
95
2025
2
1
112
67
102
1586
11
23
98
1586
26
2
113
98
237
1586
12
79
113
1
2
2
104
112
95
1
2
2053
2
2
113
2
1
2
2
1586
2
1586
1
112
1
84
1586
1
2083
2
53
1
1586
68
112
2
95
1691
1
1586
88
53
1
1
1
53
1
1
1
2
1586
3
2
1
2014
237
1
113
2
90
104
1
2
11
2064
2
1
1586
2
95
1586
1
95
68
1586
1586
1
2
26
2
1
1
99
53
1586
1
2
1586
130
1
11
104
1
1
90
1
1
1586
54
2
1381
78
2
1998
1586
99
26
1586
11
90
104
66
113
2
1586
2
130
2014
3
66
17
95
130
1
130
2
113
26
54
112
130
99
1
77
17
1240
1442
130
66
113
1
113
88
1586
54
66
96
1586
11
35
3
2
1586
98
3
1
88
1
2
1586
77
1586
88
53
2
95
1
2
113
2
2
26
1586
1586
1
1586
66
66
96
1
1586
1586
2
1586
1
2
88
76
72
1
1
99
1
95
47
1
1586
1
3
54
1
2014
1586
1498
1
113
2
1586
1374
1
1
113
3
2
66
1
84
1
99
84
212
1586
1586
113
4
53
102
2
1
3
26
32
102
2
77
1586
2
1
2
113
2
66
1
1586
83
11
1
11
2
95
2
3
2
104
1586
53
1586
1586
66
113
1
88
11
1586
83
2
2
130
1
2
77
104
24
1586
1424
99
1
47
1
237
53
1586
1
11
4
1
131
53
35
1
104
1
2
2
130
2
112
66
2014
1586
113
95
25
113
1691
2
2014
53
1
1
1
41
1
2028
1
2
1
130
1
104
47
1
1
1586
2
84
1498
1586
1586
92
1
79
1
95
66
63
2065
1586
67
2
2
130
1550
26
1586
77
83
1
1
1586
3
2
1
2014
113
104
69
2
1586
1586
1586
19
2
1
2
1
17
1
1
1586
26
4
1586
41
1586
1
1
4
113
35
1
11
92
2
92
113
99
113
1586
88
11
1586
2014
2
88
1586
4
113
1
2
1586
2028
17
66
113
1374
2
53
1
95
2
1586
1641
1
2
2
1
53
2
35
2
1
104
10
66
1
1
1586
2019
2
1586
2025
2064
1
237
113
11
113
2065
26
99
2
1586
53
1
61
1
1586
99
1
1586
2
1
1586
1
112
1442
54
2
35
104
113
1
11
53
1586
78
102
1
11
43
2
2
237
1586
1586
32
1586
1
26
1
47
66
1
1586
113
3
1
1
2
1
130
95
1586
99
1
1
1586
1586
67
2
130
131
1
1
2
130
1586
1
66
113
2
66
113
1586
2
1
113
11
26
1240
4
1
2
113
113
41
1
26
47
95
3
130
5411
53
53
1586
66
1586
2
2
104
2
54
2014
11
1586
2
2
77
102
1586
1586
84
1
1
1586
47
54
98
11
70
70
1
1
102
10
1
113
1438
17
1586
104
1
92
2
2
2074
1
2
68
69
66
1
130
1586
1586
11
2
11
2
24
2
58
1586
25
1
2
2077
26
29
1
66
1586
1374
90
53
2
1444
1
112
1
53
1
1586
1586
1
130
32
11
66
49
1586
1
3
2
2
1
90
2
2
1
1691
72
11
88
79
1
1586
53
99
1586
1
3
1
2
1586
35
1
95
88
2
1
1179
2064
1586
130
41
11
2
1
3
2014
1586
130
71
1
66
1586
1
1586
95
2039
113
1586
2014
1
2
11
1586
130
2
1
17
3
2
3
11
68
95
1498
1
1
2
1
113
1
1586
1586
3
92
1586
2014
92
66
1586
1
99
1
113
99
1586
1586
2
113
67
95
1586
1586
1
66
2014
4
3
1586
1586
1381
1
77
112
1
1
1
1
69
24
77
2
1586
113
1586
2
78
2014
2088
1586
1586
10
73
1
1230
90
1586
1
2
26
130
2
2
1586
3
11
1444
2
99
1586
2
25
1
4176
77
99
53
95
2
2
11
2
237
2
2
2
1586
104
113
212
35
1586
1
1586
53
2
2
47
1586
1586
1
1
2
104
2
1
1641
66
1
1586
1
1
70
79
29
2
63
1586
99
1
69
1
1
1
1
84
112
66
1
1
107
104
301
26
53
2
95
2
1
2
1
2
53
11
1586
2
1586
66
54
130
1
2053
1
1
112
130
88
212
1586
2
2088
1
2
1444
1375
1586
1586
1
47
2
2
1
113
1
1240
17
1
212
1
35
68
1
1
68
1
1586
102
2
96
2
90
1641
2
1586
1586
1586
1691
66
88
2064
41
113
1
11
1
54
77
1
2
1
83
1
2
1
1
107
112
1991
2039
1586
1
2064
2
1586
95
1586
112
1
1
96
2041
2014
1586
1
77
2
113
2074
32
53
3
2034
1586
1
2
104
1586
26
2
112
2
2
1586
1
2
24
1586
1586
1
1586
212
4
1
1
1
1
68
1
1641
113
113
1498
3
54
67
1586
54
1
95
1
66
41
26
1
11
2
1291
2
2
88
104
1
1
1691
1586
1
2073
106
1
1091
1586
1
1
68
53
1586
1
11
1586
301
2
1
1586
53
2
41
1586
1
53
113
53
78
92
2
1
1374
2
1
92
1586
47
3
2
1
2
10
130
67
95
11
88
2
2
1205
1
2
1
1
2019
2
1
1586
1586
104
78
2
11
2
2
11
1
17
2
1399
1
104
113
41
1586
2032
2
1
2025
78
1586
2
49
3
95
1
2
1
130
25
104
113
54
1586
1905
2
1
1
1
2
1586
1
67
130
2
2
24
66
2093
1586
2
11
90
1
95
22
1586
92
1586
1
1586
1586
3
4817
1586
1
35
1
53
25
1
1
68
2
1586
2
1586
1
2
20
1492
1
104
1586
1586
1
2
1586
1
1
66
102
1
1586
1586
3
53
1
1586
1
1
1
2
1586
22
1
1
2
104
1
98
19
24
1
2033
1586
2
2
1586
32
1
76
2
95
104
17
102
2
1
3
4
1586
3
95
2090
112
1
41
2
53
2
1
1374
63
2
35
2
1
1
35
1
78
1586
78
1374
2065
43
47
84
95
26
1
1
1442
1
1586
68
66
1
66
1
1586
2
2
1
2
12
1586
2
1
70
237
66
1586
2
2
1
11
104
99
95
92
1
2
1
4
2
71
112
104
1586
1
1
1
2
1691
92
2090
1586
2
35
1
1586
2025
1
70
1
2
1
54
17
1
1586
1586
2
1442
2
26
2
2
41
2
130
3
22
2
2
1
2
11
1
72
3
1586
2
66
1
1586
66
1
78
66
2
1586
3
2
1586
2
2
1
25
66
1
88
53
11
1586
1374
26
1
2
113
1
14
2014
1
54
11
54
130
2
1498
1
1
2
2
2
2
113
1586
2
2
1
1
1586
1586
2
1586
66
11
2074
23
2
